Links,subdir1,subdir2
https://www.datacamp.com/code-along/exploratory-data-analysis-sql-absolute-beginners,code-along,exploratory-data-analysis-sql-absolute-beginners
https://www.datacamp.com/code-along/exploratory-data-analysis-r-absolute-beginners,code-along,exploratory-data-analysis-r-absolute-beginners
https://www.datacamp.com/code-along/live-training-data-visualization-in-python-for-absolute-beginners,code-along,live-training-data-visualization-in-python-for-absolute-beginners
https://www.datacamp.com/code-along/ungated-using-joins-to-analyze-book-sales-in-sql,code-along,ungated-using-joins-to-analyze-book-sales-in-sql
https://www.datacamp.com/code-along/calculating-kpis-with-dax-in-power-bi,code-along,calculating-kpis-with-dax-in-power-bi
https://www.datacamp.com/code-along/feature-engineering-with-tidymodels,code-along,feature-engineering-with-tidymodels
https://www.datacamp.com/code-along/retrieval-augmented-generation-openai-api-pinecone,code-along,retrieval-augmented-generation-openai-api-pinecone
https://www.datacamp.com/code-along/free-trial-performance-analysis-in-sql,code-along,free-trial-performance-analysis-in-sql
https://www.datacamp.com/code-along/ungated-live-code-along-data-science-portfolio-dream-job,code-along,ungated-live-code-along-data-science-portfolio-dream-job
https://www.datacamp.com/code-along/live-training-analyzing-carbon-footprints-in-sql,code-along,live-training-analyzing-carbon-footprints-in-sql
https://www.datacamp.com/code-along/live-training-using-workspace-in-the-classroom,code-along,live-training-using-workspace-in-the-classroom
https://www.datacamp.com/code-along/getting-started-with-machine-learning-python,code-along,getting-started-with-machine-learning-python
https://www.datacamp.com/code-along/evaluating-llm-responses,code-along,evaluating-llm-responses
https://www.datacamp.com/code-along/analyzing-credit-scores-with-tidymodels-in-r,code-along,analyzing-credit-scores-with-tidymodels-in-r
https://www.datacamp.com/code-along/an-introduction-to-gpt-and-whisper-with-the-open-ai-api-in-python,code-along,an-introduction-to-gpt-and-whisper-with-the-open-ai-api-in-python
https://www.datacamp.com/code-along/sql-for-absolute-beginners,code-along,sql-for-absolute-beginners
https://www.datacamp.com/code-along/analyzing-e-commerce-data-in-tableau,code-along,analyzing-e-commerce-data-in-tableau
https://www.datacamp.com/code-along/building-ai-applications-with-langchain-and-gpt,code-along,building-ai-applications-with-langchain-and-gpt
https://www.datacamp.com/code-along/using-ai-to-enhance-product-pages-with-lang-chain-and-python,code-along,using-ai-to-enhance-product-pages-with-lang-chain-and-python
https://www.datacamp.com/code-along/live-training-julia-for-beginners,code-along,live-training-julia-for-beginners
https://www.datacamp.com/code-along/analyzing-ticket-sales-data-with-amazon-redshift,code-along,analyzing-ticket-sales-data-with-amazon-redshift
https://www.datacamp.com/code-along/semantic-search-pinecone,code-along,semantic-search-pinecone
https://www.datacamp.com/code-along/live-training-visualizing-video-game-sales-data-with-ggplot2-in-r,code-along,live-training-visualizing-video-game-sales-data-with-ggplot2-in-r
https://www.datacamp.com/code-along/a-b-testing-in-r,code-along,a-b-testing-in-r
https://www.datacamp.com/code-along/live-training-how-to-explain-black-box-machine-learning-models,code-along,live-training-how-to-explain-black-box-machine-learning-models
https://www.datacamp.com/code-along/live-training-analyzing-olympics-data-with-sql-and-python,code-along,live-training-analyzing-olympics-data-with-sql-and-python
https://www.datacamp.com/code-along/live-training-exploring-data-with-python,code-along,live-training-exploring-data-with-python
https://www.datacamp.com/code-along/live-training-exploring-astronaut-activities-sql,code-along,live-training-exploring-astronaut-activities-sql
https://www.datacamp.com/code-along/live-training-exploring-world-cup-data-in-python,code-along,live-training-exploring-world-cup-data-in-python
https://www.datacamp.com/code-along/gender-bias-text-analysis-python,code-along,gender-bias-text-analysis-python
https://www.datacamp.com/code-along/getting-started-with-data-visualization-in-power-bi,code-along,getting-started-with-data-visualization-in-power-bi
https://www.datacamp.com/code-along/sloth-or-pastry-using-pytorch-and-deep-learning-for-image-classification,code-along,sloth-or-pastry-using-pytorch-and-deep-learning-for-image-classification
https://www.datacamp.com/code-along/superbowl-analysis-in-python,code-along,superbowl-analysis-in-python
https://www.datacamp.com/code-along/ungated-live-training-supermarket-transaction-analysis-in-sql,code-along,ungated-live-training-supermarket-transaction-analysis-in-sql
https://www.datacamp.com/code-along/using-feature-stores-for-managing-feature-engineering-in-python,code-along,using-feature-stores-for-managing-feature-engineering-in-python
https://www.datacamp.com/code-along/using-large-language-models-with-the-cohere-api,code-along,using-large-language-models-with-the-cohere-api
https://www.datacamp.com/code-along/visualizing-sales-data-with-pivot-charts-in-excel,code-along,visualizing-sales-data-with-pivot-charts-in-excel
https://www.datacamp.com/code-along/chat-gpt-prompt-engineering-for-beginners,code-along,chat-gpt-prompt-engineering-for-beginners
https://www.datacamp.com/code-along/advanced-chat-gpt-prompt-engineering,code-along,advanced-chat-gpt-prompt-engineering
https://www.datacamp.com/code-along/using-chatgpts-advanced-data-analysis,code-along,using-chatgpts-advanced-data-analysis
